code,company,sector,summary
A003780,진양산업,소재,"동사는 플라스틱발포성형 제품의 제조 및 판매업을 목적으로 1963년 설립되었음 원료상태의 플라스틱 재료를 가공 처리하여 자동차내장 등으로 사용되는 폴리우레탄 폼을 생산 및 판매하는 플라스틱 발포성형 사업을 주사업으로 하고 있음 계열회사는 2018년 상반기 기준 진양산업(주), 진양화학(주)를 포함한 8개 상장회사 및 17개 비상장회사, 5개 비상장 해외법인으로 구성됨 최종소비재가 아닌 중간재를 생산 및 판매하고 있으며, 국내 업체로부터 직접 주문을 받아 납품하는 판매형태를 띠고 있음"
A005830,DB손해보험,보험,"1962년 한국자동차보험공영사로 출발하여 자동차보험을 독점 판매하였고, 1968년 손해보험사 공동출자로 한국자동차보험으로 재출범, 1983년 동부그룹이 경영권을 인수, 2017년 DB손해보험으로 사명 변경함 DB그룹계열의 대형 종합손해보험사로서 손해보험 및 겸영 가능한 보험 종목의 계약 체결과 그 계약의 보험료 거수 및 보험금 지급을 주업무로 하고 있음 설계사 중심의 전통 채널 영업 외에도 독립법인대리점(GA)ㆍ방카슈랑스ㆍ홈쇼핑 등 멀티 채널 제휴를 확대하고 신규 사업모델을 창출해 각 부문의 시장점유율을 높여 나가고 있음 손해보험업계에서는 처음으로 다우존스 지속가능경영지수에서 업계 최초로 5년 연속 월드지수에 선정되었고, 공정위가 주관하는 소비자중심경영 인증도 취득하는 등 신뢰도 높은 초우량 보험회사의 확고한 위상 유지"
A000150,두산,자본재,"동사는 `18년 6월 30일 기준으로 두산중공업 등 22개 계열사를 포함하는 두산그룹의 모회사(총 23개 계열사)임과 동시에 전자BG, 모트롤BG, 산업차량BG, 정보통신BU 등의 자체사업을 영위하고 있음 주요 연결대상회사는 두산중공업(발전설비, Water, 주단조품 제조 및 판매), 두산인프라코어(건설기계, 엔진 제조), 두산건설(건물 건설)등이 있으며, 당기 중 종속기업인 두산엔진(주)의 사업부문을 매각함 모트롤 BG 중 동사가 영위하고 있는 유압기기 산업은 중국 시장이 가장 큰 비중을 차지하고 그 뒤는 북미, 유럽 순서임. 최근 중국시장 회복 및 선진사 거래 확대로 전년대비 시장이 증가되고 있음 계열사인 두산인프라코어는 세계 2위 지게차 업체인 독일 KION社와 엔진 공급 계약을 체결하여 안정적인 중장기 생산 물량을 확보하고 있음"
A001040,CJ,자본재,"동사는 지주회사인 CJ주식회사를 비롯하여 식품 및 식품서비스, 생명공학, 신유통, 엔터테인먼트 및 미디어 등 4대 주력 사업군으로 이루어져 있음 자회사 CJ제일제당의 식품사업은 다시다, 햇반, 비비고 등 주요 제품의 시장점유율 1위를 바탕으로 안정적인 이익을 창출하고 있으며 생명공학사업은 발효 및 정제 기술을 통한 식품첨가제와 사료첨가제를 제조 판매하고 있음 CJ이앤엠은 온미디어, 씨제이미디어, 엠넷미디어 등 그룹 내 미디어/엔터테인먼트 계열 5개사를 합병하여 경쟁력 있는 콘텐츠를 제작, 글로벌화함으로써 시너지를 극대화하고 있음 주요 비상장 자회사인 CJ올리브네트웍스는 올리브영 신규 점포 수 확대 등으로 외형 성장 지속하고 있으며, CJ푸드빌은 외식사업(빕스, 제일제면소 등)과 프랜차이즈사업(뚜레쥬르, 투썸플레이스)이 있음"
A005010,휴스틸,소재,"동사는 강관의 제조 및 판매의 목적으로 1967년 설립되었으며, 신안그룹 내 총 22개 계열사 중 하나임 사업구성은 강관의 제조 및 판매를 주사업으로 하고 있으며, 주요 제품으로는 배관용 강관과 토목, 건축 등의 구조물에 사용되는 구조용 강관, 유정 굴착 및 채유에 사용되는 유정용 강관 등을 생산ㆍ판매함 강관의 최대 수요산업은 조선 및 건설산업이며 자동차 및 기계 등 산업전반에 걸쳐 강관이 사용되고 있으며, 현재 강관업계는 공급과잉 상태 지속과 중저급 제품 경쟁이 심화되고 있는 상황임 중소업체의 난립 및 중국 등으로부터의 저가 수입재 증가로 인한 어려운 상황을 타개하기 위해 동사는 저부가가치 제품보다는 유정용 강관, 고강도 후육강관 등 고부가가치 사업에 주력하고 있음"
A004800,효성,자본재,"1966년 11월 설립된 동사는 2018년 6월 인적분할을 실시한 분할존속 회사로서 분할대상부문을 제외한 투자사업부문을 영위하고 있음 자회사의 지분 관리 및 투자 등을 목적으로 하는 사업부문을 영위하며 지주회사의 역할을 수행하고 있음 분할신설회사는 섬유/무역 사업을 영위하는 효성티앤씨, 중공업/건설 사업을 영위하는 효성중공업, 산업자재 사업을 영위하는 효성첨단소재, 화학 사업을 영위하는 효성화학이 있음 사업부문의 분리를 통해 지주회사의 역할을 수행함으로써 사업부문별 전문성과 목적에 맞는 의사결정 체계 확립, 경영자원 효율적 배분 등을 목표로 하고 있음"
A000270,기아,자동차와부품,"동사는 현대자동차그룹에 속한 회사로서, 완성차 및 부분품의 제조ㆍ판매, 렌트 및 정비용역을 사업으로 영위하고 있음 2018년 상반기 한국시장에서 동사는 전년동기비 4.7% 증가한 26만 6천 대를 판매하여 29.6%의 시장 점유율(수입차 포함)을 기록 2017년에는 친환경 전용차인 니로와 고성능 프리미엄 세단 스팅어를 출시하여 환경차/고급차 라인업을 강화함 2018년 상반기 중국시장의 자동차 판매는 승용기준으로 전년동기비 32.9% 증가한 17만 2천 대가 판매"
A000320,노루홀딩스,자본재,"동사는 1945년 대한잉크제조공사로 사업을 시작하였으며, 2006년 6월 제조부문과 지주회사부문으로 인적분할하여 제조 및 판매 부문은 (주)노루페인트로 이관하였고 (주)노루홀딩스는 지주회사로 사업을 영위하고 있음 주요제품으로 도료는 타 산업의 중간재 역할을 하며 건설, 자동차, 선박, 철강 등의 전방산업의 영향이 대단히 큰 산업이며 산업 특성상 원재료의 수입 비중이 높고 매출은 내수 비중이 높은 편임 현재 매출액기준 상위 5개사의 시장 점유율이 80%의 과점체제를 형성하고 있으며 환경규제로 인해 친환경과 기능성 도료 등 품질을 요구하는 수요가 많아지고 있음 17년 10월 농생명 연구 클러스터인 더기반 안성 연구단지를 준공하여 종자산업분야에서 사업기반 구축과 함께 사업 다변화를 추구"
A000140,하이트진로홀딩스,"식품,음료,담배","동사는 보고서 제출일 현재 동사를 포함한 12개의 국내법인과 8개의 해외법인을 포함하여 총 20개의 계열회사가 있으며, 유가증권시장에 상장되어 있는 계열회사는 하이트진로(주)가 있음 동사는 다른 회사의 주식을 소유함으로써 그 회사를 지배하는 것을 목적으로 하는 지주회사로서, 보고서 제출일 현재 하이트진로(주), (주)진로소주를 자회사로 두고 있음 2018년 4월 강다니엘을 새로운 브랜드 모델로 선정하여 20대 소비자를 적극 공략하고 시원 상쾌한 엑스트라 콜드만의 장점을 전달하고 있으며, 온/오프라인과 주류 판매시장에서 뜨거운 반응이 이어지고 있음 소비자들의 다양한 욕구와 트렌드 변화 등으로 인해 시장 내 신제품 개발, 패키지 다양화 등이 지속적으로 이루어지고 있음"
A000680,LS네트웍스,내구소비재와의류,"신발류, 의류, 등산ㆍ운동경기 용품 등의 제조 및 유통, 판매 등을 목적으로 하여 1949년 12월 21일 설립되었고 1973년 11월 15일 한국거래소 유가증권 시장에 상장함 스포츠 패션 브랜드 상품 유통 및 판매, 글로벌 상사, 수입대행업, 부동산 임대업 등으로 사업을 영위하고 있음 도매스틱 스포츠브랜드이면서 30~40대 스포츠 및 패션을 추구하는 고객을 타겟으로 하는 스포츠 브랜드 PROSPECS를 보유한 회사로써, 국내 스포츠 브랜드 중 역사와 인지도 면에서 가장 독보적인 기업임 부동산 및 사무실 임대사업의 주력인 `LS용산타워`는 사무공간으로써 최적의 빌딩으로 각광받고 있으며, 사무실 임대시장에서도 독보적인 경쟁력을 유지하고 있음"
A001210,금호전기,디스플레이,"1935년에 설립되어 1973년 상장하였으며 전문 조명제조업체로 (주)금호에이치티, 루미마이크로(주), (주)금호에이엠티, (주)동경정밀 등의 12개의 계열회사를 가지고 있음 동사는 일반조명, LED조명 및 디스플레이 조명을 생산하는 조명전문업체로 주요제품은 형광등 및 일반조명, LED조명, DISPLAY용 핵심광원 LED, 휴대폰용 Back Light Unit, 자동차용 전구 등이 있음 일반 조명 부문에 있어서 경쟁사인 조명기업 2개사가 지난해 일반 조명 사업에서 철수하면서 올해 동사의 조명시장 점유율은 한층 높아질 것으로 기대됨. 또한 LED조명 부문도 시장점유율이 지속적으로 증가 중 신규사업 중 무선 LED조명제어시스템 SMARTIUM V1.0은 현재 개발이 완료 되어 양산 준비임. 이 제품은 스마트 기기, 블루투스 등을 이용한 높은 호환성을 자랑하며, 편리함과 에너지 절감에 효과적임"
A003560,IHQ,미디어와엔터테인먼트,"동사는 1962년 8월 설립되었으며 엔터테인먼트 부문의 매니지먼트, 음반, 드라마 제작과 미디어 부문의 유료방송, 프로그램 공급, 광고대행 등을 영위하고 있음 동사가 영위하는 엔터테인먼트 산업은 현대의 과학기술과 미디어 매체를 통하여 문화상품, 서비스를 생산 및 유통하는 산업으로 거대 생산 설비나 자본 없이 창의적인 지식과 아이디어로 부를 창출할 수 있는 고부가가치산업임 다수의 유명 연예인을 보유하고 있는 연예매니지먼트 사업을 핵심으로 관련 사업과의 시너지 효과를 극대화하고 있으며, 동사의 소속 연예인으로는 오광록, 김하늘, 채림, 백성현 등이 있음 경쟁력 있는 드라마 PD와 작가, 연기자의 섭외에 주력하여 `피노키오`, `당신이 잠든 사이에`, `태양의 후예` 등 우수한 작품들을 제작함"
A001070,대한방직,내구소비재와의류,"1953년 8월 10일에 면ㆍ방직을 주 영업목적으로 설립되고, 1973년 12월 한국거래소 유가증권시장에 상장하였으며 동사를 제외한 4개의 해외법인이 있음 면사, 화섬사, 면직물, 견직물 기타 각종직물, 피복류의 제조 및 판매와 수출입업, 부동산 매매 및 임대업, 사ㆍ포 가공업, 도ㆍ소매업을 영위하고 있음 방적공정에서 원료로 사용되는 원면은 100% 수입에 의존하고 있으며 염색가공 공정에서 사용되는 실 및 직물은 대부분 중국이나 인도, 파키스탄에서 수입하여 사용하고 있음 동사의 판매처는 국내외의 대규모 퀼트, 의류 및 침장업체에서 소규모 업체까지 포함되며 염색가공 제품의 경우 거래처의 Order 발주에 의한 주문생산을 하여 판매하고 있음"
A004410,서울식품,"식품,음료,담배","동사는 각종 빵 제품의 제조 및 판매를 목적으로 1955년 10월 17일 설립되어 제빵사업 및 환경사업을 주요 사업으로 영위하고 있음 동사의 대표적인 제품은 냉동생지이며, 동종업계를 선도하며 지속적인 수출로 아시아, 유럽, 미주시장으로의 수출사업 다각화를 꾸준히 진행하고 있고 있음 환경사업부문은 음식물 쓰레기를 최첨단 시스템인 건조사료화 방식으로 처리운영하고 있음. 첨단 음식물쓰레기 플랜트 설계, 시공 및 위탁 사업으로 추진하고 있음 충주 공장이전 및 제2공장 부지매입으로 신설화 된 자동화 시스템을 구축하여 냉동생지의 수출 및 내수 수요 급등을 해소하고 신제품 라인 구축으로 경쟁력을 한층 강화 시킬 예정"
